"","title","rating","year","Action","Adventure","Animation","Comedy","Crime","Documentary","Drama","Fantasy","Horror","Musical","Mystery","Romance","SciFi","Thriller","War","Western","FilmNoir","freq"
"8103","Romulus, My Father",3.13333333333333,2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15
"8104","Romy and Michele's High School Reunion",2.95135495335406,1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4502
"8105","Ronin",3.55904306220096,1998,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5225
"8106","Rookie of the Year",2.73260869565217,1993,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,460
"8107","Rookie, The",2.83111111111111,1990,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1362
"8108","Rookie, The",3.53693931398417,2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1362
"8109","Room at the Top",3.865,1959,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100
"8110","Room Service",3.43243243243243,1938,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"8111","Room with a View, A",3.98323336968375,1986,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3668
"8112","Roommates",3.24148936170213,1995,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,470
"8113","Rooster Cogburn",3.36496350364964,1975,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,137
"8114","Rope",3.90496760259179,1948,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1389
"8115","Rory O'Shea Was Here (Inside I'm Dancing)",3.74299065420561,2004,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,107
"8116","Rosalie Goes Shopping",3.07407407407407,1989,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27
"8117","Rosario Tijeras",3.375,2005,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4
"8118","Rose Red",2.93076923076923,2002,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,130
"8119","Rose Tattoo, The",3.55128205128205,1955,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,39
"8120","Rose, The",3.10763888888889,1979,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,144
"8121","Rosemary's Baby",3.75059288537549,1968,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3795
"8122","Rosencrantz and Guildenstern Are Dead",3.97384678747941,1990,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2428
"8123","Rosenstrasse",3.16666666666667,2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,24
"8124","Rosetta",3.51322751322751,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,189
"8125","Rosewood",3.55399061032864,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,639
"8126","Rosie",2.8452380952381,1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42
"8127","Rough Magic",3.01041666666667,1995,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,96
"8128","Rough Night in Jericho",2.91891891891892,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37
"8129","Roula",2.22222222222222,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
"8130","Rounders",3.70020473822755,1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3419
"8131","Roustabout",2.6551724137931,1964,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,58
"8132","Rowing with the Wind (Remando al viento)",2.625,1988,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4
"8133","Roxanne",3.51119691119691,1987,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1295
"8134","Roxie Hart",3.38461538461538,1942,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"8135","Royal Tenenbaums, The",3.723,2001,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6000
"8136","Royal Wedding",3.52222222222222,1951,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,135
"8137","Ruby",2.92857142857143,1992,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,28
"8138","Ruby & Quentin (Tais-toi!)",3.55555555555556,2003,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9
"8139","Ruby Cairo",2.25,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
"8140","Ruby Gentry",3.25,1952,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
"8141","Ruby in Paradise",3.63987138263666,1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,622
"8142","Rude",3.4,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20
"8143","Rude Awakening",2.3125,1989,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48
"8144","Rude Boy",3.34848484848485,1980,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33
"8145","Rudy",3.56385334645669,1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4064
"8146","Rugrats Go Wild!",2.08391608391608,2003,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,143
"8147","Rugrats in Paris: The Movie",2.43732590529248,2000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,359
"8148","Rugrats Movie, The",2.50233644859813,1998,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,642
"8149","Ruins, The",2.69871794871795,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,78
"8150","Rules of Attraction, The",3.25530179445351,2002,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,613
"8151","Rules of Engagement",3.29495686794957,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1507
"8152","Rules of the Game, The (La Règle du jeu)",4.12990936555891,1939,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,331
"8153","Ruling Class, The",3.78918322295806,1972,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,453
"8154","Rumble Fish",3.57142857142857,1983,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,154
"8155","Rumble in the Bronx (Hont faan kui)",3.40780282061421,1995,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7587
"8156","Rumor Has It...",2.85254237288136,2005,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,295
"8157","Rumor of Angels, A",3.44444444444444,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18
"8158","Run",2.64285714285714,1991,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,35
"8159","Run Fatboy Run",3.32894736842105,2007,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,152
"8160","Run Lola Run (Lola rennt)",4.0607654431513,1998,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8936
"8161","Run of the Country, The",3.39705882352941,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68
"8162","Run Silent, Run Deep",3.90491183879093,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,794
"8163","Runaway",2.91644562334218,1984,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,377
"8164","Runaway Bride",2.86192468619247,1999,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4302
"8165","Runaway Jury",3.61858349577648,2003,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1539
"8166","Runaway Train",3.5071496663489,1985,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1049
"8167","Rundown, The",3.42637215528782,2003,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,747
"8168","Running Free",2.7,1999,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"8169","Running Man, The",3.15208515602216,1987,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3429
"8170","Running on Empty",3.67301587301587,1988,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,315
"8171","Running Scared",3.33567251461988,1986,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1215
"8172","Running Scared",3.57722007722008,2006,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1215
"8173","Running Scared",3.37623762376238,1980,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1215
"8174","Running Time",3.28571428571429,1997,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7
"8175","Running With Scissors",2.95054945054945,2006,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,182
"8176","Rush",3.52862595419847,1991,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,262
"8177","Rush Hour",3.43211648892535,1998,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4876
"8178","Rush Hour 2",3.25374433995124,2001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2871
"8179","Rush Hour 3",2.81877729257642,2007,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,229
"8180","Rushmore",3.84671436142024,1998,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7548
"8181","Russia House, The",3.20535714285714,1990,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,224
"8182","Russian Ark (Russkiy Kovcheg)",3.20612244897959,2002,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,245
"8183","Russian Doll",3.1875,2000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16
"8184","Russian Dolls (Les Poupées russes)",3.39375,2005,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,80
"8185","Russians Are Coming, the Russians Are Coming, The",3.59655172413793,1966,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,290
"8186","Rustlers' Rhapsody",3.15,1985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30
"8187","Ruthless People",3.41076555023923,1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2090
"8188","RV",2.67875647668394,2006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,193
"8189","Ryan's Daughter",3.54444444444444,1970,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,45
"8190","S.F.W.",2.81818181818182,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,231
"8191","S.O.B.",2.8018018018018,1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111
"8192","S.W.A.T.",2.99390243902439,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1312
"8193","Säg att du älskar mig",3,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"8194","Séance on a Wet Afternoon",3.72222222222222,1964,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,63
"8195","Sabotage",3.79442508710801,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,287
"8196","Saboteur",3.75845410628019,1942,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,414
"8197","Sabrina",3.91996233521657,1954,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10719
"8198","Sabrina",3.36501736111111,1995,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10719
"8199","Sacco and Vanzetti (Sacco e Vanzetti)",3.57142857142857,1971,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28
"8200","Sacrifice, The (Offret - Sacraficatio)",3.9609375,1986,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,64
"8201","Saddest Music in the World, The",3.25,2003,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,84
"8202","Sadness of Sex, The",2.4375,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
"8203","Safe",3.57950819672131,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,610
"8204","Safe Conduct (Laissez-Passer)",2.84615384615385,2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,13
"8205","Safe House",2.83333333333333,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12
"8206","Safe Men",3.33783783783784,1998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,148
"8207","Safe Passage",3.23170731707317,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,164
"8208","Safety Last!",3.97407407407407,1923,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,135
"8209","Safety of Objects, The",3.34883720930233,2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86
"8210","Sahara",3.0548885077187,2005,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,700
"8211","Sahara",3.54700854700855,1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,700
"8212","Sailor Who Fell from Grace with the Sea, The",3.16666666666667,1976,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27
"8213","Saint of Fort Washington, The",3.3963963963964,1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,111
"8214","Saint Ralph",3.5952380952381,2004,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,84
"8215","Saint, The",3.16088992974239,1997,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4270
"8216","Saints and Soldiers",3.63805970149254,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,134
"8217","Salaam Bombay!",3.88315217391304,1988,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,184
"8218","Salesman",3.88157894736842,1969,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76
"8219","Salmonberries",2.625,1991,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16
"8220","Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma)",3.02892561983471,1976,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,121
"8221","Salome's Last Dance",3.53333333333333,1988,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,30
"8222","Salsa",1.72222222222222,1988,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,27
"8223","Saltmen of Tibet, The (Die Salzmänner von Tibet)",3.53846153846154,1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39
"8224","Salton Sea, The",3.61049723756906,2002,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,543
"8225","Saludos Amigos",3.01666666666667,1943,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60
"8226","Salut cousin!",3.13157894736842,1996,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,19
"8227","Salvador",3.74211711711712,1986,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,444
"8228","Same Old Song (On connaît la chanson)",3.575,1997,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,20
"8229","Same River Twice, The",3.45,2003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
"8230","Same Time, Next Year",3.5,1978,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,193
"8231","Sammy and Rosie Get Laid",3.45918367346939,1987,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,49
"8232","Samsara",3.8,2001,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,75
"8233","Samurai Fiction",3.58035714285714,1998,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,112
"8234","Samurai I: Musashi Miyamoto (Miyamoto Musashi)",3.70689655172414,1954,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58
"8235","Samurai II: Duel at Ichijoji Temple (Zoku Miyamoto Musashi: Ichijôji no kettô)",3.5125,1955,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40
"8236","Samurai III: Duel on Ganryu Island (a.k.a. Bushido) (Miyamoto Musashi kanketsuhen: kettô Ganryûjima)",3.775,1956,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40
"8237","Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu)",4.05,1967,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
"8238","San Antonio",2.85714285714286,1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
"8239","San Francisco",3.69117647058824,1936,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,34
"8240","Sand Pebbles, The",3.74395161290323,1966,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,248
"8241","Sandlot, The",3.65782122905028,1993,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1790
"8242","Sandpiper, The",3.40384615384615,1965,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,104
"8243","Sands of Iwo Jima",3.44594594594595,1949,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,111
"8244","Sanjuro (Tsubaki Sanjûrô)",4.13157894736842,1962,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,589
"8245","Sansho the Bailiff (Sanshô dayû)",4.05405405405405,1954,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74
"8246","Santa Claus: The Movie",2.70433255269321,1985,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,854
"8247","Santa Clause 2, The",2.59691629955947,2002,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,454
"8248","Santa Clause 3: The Escape Clause, The",2.31159420289855,2006,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,69
"8249","Santa Clause, The",3.15579525796276,1994,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,9827
"8250","Santa Fe Trail",3.2183908045977,1940,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,87
"8251","Santa Sangre",3.675,1989,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,140
"8252","Santa with Muscles",2.93085106382979,1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94
"8253","Santitos",3.23529411764706,1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"8254","Saphead, The",2.88888888888889,1920,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"8255","Saraband",3.57377049180328,2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,61
"8256","Sarafina!",3.20098039215686,1992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,102
"8257","Saragossa Manuscript, The (Rekopis znaleziony w Saragossie)",3.52380952380952,1965,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,63
"8258","Sarah Silverman: Jesus Is Magic",3.37259615384615,2005,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,208
"8259","Satan's Tango (Sátántangó)",5,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"8260","Satanic Rites of Dracula, The",2.39393939393939,1974,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33
"8261","Satin Rouge",2.91304347826087,2002,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,23
"8262","Satisfaction (a.k.a. Girls of Summer)",2.24285714285714,1988,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,70
"8263","Saturday Night and Sunday Morning",3.92934782608696,1960,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92
"8264","Saturday Night Fever",3.26657552973342,1977,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1463
"8265","Saturday the 14th",2.41836734693878,1981,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,98
"8266","Saturn 3",2.49605263157895,1980,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,380
"8267","Satyricon",3.16304347826087,1969,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,184
"8268","Sauna",3.5,2008,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5
"8269","Savage Grace",2.76470588235294,2007,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,17
"8270","Savage Nights (Nuits fauves, Les)",3.2093023255814,1992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86
"8271","Savages, The",3.61776859504132,2007,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,242
"8272","Savannah Smiles",3.33720930232558,1982,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86
"8273","Save The Green Planet! (Jigureul jikyeora!)",3.4047619047619,2003,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,42
"8274","Save the Last Dance",3.15806451612903,2001,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1550
"8275","Save the Tiger",3.30952380952381,1973,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21
"8276","Saved!",3.64101461736887,2004,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1163
"8277","Saving Face",3.66541353383459,2004,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,133
"8278","Saving Grace",3.62663755458515,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,916
"8279","Saving Private Ryan",4.08269921792433,1998,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18924
"8280","Saving Silverman",2.77561669829222,2001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1054
"8281","Savior",3.53030303030303,1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,66
"8282","Saw",3.51079467156638,2004,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,2177
"8283","Saw II",3.1443468715697,2005,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,911
"8284","Saw III",2.93711967545639,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,493
"8285","Saw IV",2.78079710144928,2007,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,276
"8286","Saw V",2.65,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40
"8287","Sawdust and Tinsel (Gycklarnas afton)",3.33333333333333,1953,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
"8288","Say Anything...",3.92589118198874,1989,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4797
"8289","Say It Isn't So",2.44932432432432,2001,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,296
"8290","Sayonara",3.43220338983051,1957,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59
"8291","Scandal",3.26171875,1989,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,128
"8292","Scandal (Shubun)",3.75,1950,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"8293","Scanner Darkly, A",3.6779324055666,2006,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1006
"8294","Scanners",3.201,1981,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,500
"8295","Scaramouche",3.45,1952,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60
"8296","Scarecrow",3.57017543859649,1973,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57
"8297","Scarface",3.94595483446613,1983,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4844
"8298","Scarface",3.79328621908127,1932,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4844
"8299","Scarlet and the Black, The",3.29411764705882,1983,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17
"8300","Scarlet Diva",2.875,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20
"8301","Scarlet Empress, The",3.93650793650794,1934,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63
"8302","Scarlet Letter, The",3.28571428571429,1926,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1169
"8303","Scarlet Letter, The",2.65911330049261,1995,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1169
"8304","Scarlet Street",3.75714285714286,1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105
"8305","Scary Movie",2.80713450292398,2000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4275
"8306","Scary Movie 2",2.36227876106195,2001,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1808
"8307","Scary Movie 3",2.46296296296296,2003,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1134
"8308","Scary Movie 4",2.42993630573248,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,471
"8309","Scenes from a Mall",2.5546218487395,1991,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,119
"8310","Scenes From a Marriage (Scener ur ett äktenskap)",4.078125,1973,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,192
"8311","Scenes from the Class Struggle in Beverly Hills",3.08461538461538,1989,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65
"8312","Scent of a Woman",3.70705689277899,1992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3656
"8313","Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte)",3.69551282051282,1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,156
"8314","Schindler's List",4.36348294991659,1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,25777
"8315","Schizopolis",3.62676056338028,1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,213
"8316","School Daze",2.80444444444444,1988,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,225
"8317","School for Scoundrels",3.02222222222222,2006,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,135
"8318","School For Scoundrels",3.32258064516129,1960,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31
"8319","School of Flesh, The (L' École de la chair)",3.25595238095238,1998,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,84
"8320","School of Rock",3.52215038314176,2003,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4176
"8321","School Ties",3.44144144144144,1992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,333
"8322","Schultze Gets the Blues",3.27941176470588,2003,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,68
"8323","Science of Sleep, The (Science des rêves, la)",3.76358296622614,2006,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,681
"8324","Scooby-Doo",2.39669051878354,2002,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1118
"8325","Scooby-Doo 2: Monsters Unleashed",2.15789473684211,2004,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,342
"8326","Scoop",3.41149068322981,2006,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,322
"8327","Scorched",2.98484848484848,2003,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,33
"8328","Scorchers",3.42857142857143,1991,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"8329","Score, The",3.45637149028078,2001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2315
